Event,Pid,RT,HumanProbability,SequencePosition,Suspect,WitnessGender,Claim,Context,ContextDegree,ContextCat
2274,768114,2532.9600000041,19,4,0,0,0,1,0.666666666666667,1
2278,768114,4273.4799999962,48,5,0,0,1,1,0.5,NaN
2282,768114,4163.14499999862,55,6,0,1,1,1,0.6,1
2286,768114,3453.04000000033,31,7,0,0,0,1,0.666666666666667,1
2290,768114,3388.92000000487,49,8,0,1,1,1,0.571428571428571,1
2294,768114,3443.50500000292,49,9,0,0,1,1,0.625,1
2298,768114,3720.95999999874,24,10,0,1,0,1,0.666666666666667,1
2211,768116,27926.9850000001,50,0,0,3,3,1,NaN,NaN
2216,768116,10784.6650000001,50,1,0,0,1,1,NaN,NaN
2220,768116,6129.40500000013,50,2,0,1,1,1,1,1
2224,768116,6728.32999999991,50,3,0,0,1,1,1,1
2228,768116,6917.51000000023,50,4,0,0,0,1,1,1
2232,768116,4848.0199999999,50,5,0,1,1,1,0.75,1
2236,768116,6050.56999999988,50,6,0,1,0,1,0.8,1
2240,768116,5317.83499999983,50,7,0,0,0,1,0.666666666666667,1
2244,768116,5384.95000000011,50,8,0,1,0,1,0.571428571428571,1
2248,768116,6886.71499999965,50,9,0,1,1,1,0.5,NaN
2252,768116,7140.49999999997,50,10,0,0,1,1,0.555555555555556,1
2395,768121,22659.9299999652,1,0,0,3,3,1,NaN,NaN
2400,768121,12320.5900000175,1,1,0,1,1,1,NaN,NaN
2404,768121,8352.73499996401,1,2,0,0,1,1,1,1
2408,768121,12399.6950000292,34,3,0,1,0,1,1,1
2412,768121,7806.12499988638,33,4,0,1,0,1,0.666666666666667,1
2416,768121,11729.01000001,35,5,0,0,0,1,0.5,NaN
2420,768121,7712.8200000152,1,6,0,0,1,1,0.4,0
2424,768121,4272.42499997374,1,7,0,0,1,1,0.5,NaN
2428,768121,6177.29999998119,1,8,0,1,1,1,0.571428571428571,1
2432,768121,5713.08000001591,54,9,0,0,0,1,0.625,1
2436,768121,7425.50999997184,11,10,0,1,1,1,0.555555555555556,1
2303,768124,28686.5399999988,10,0,0,3,3,1,NaN,NaN
2308,768124,12709.6199999978,10,1,0,1,1,1,NaN,NaN
2312,768124,15534.6250000002,10,2,0,1,1,1,1,1
2316,768124,10236.1750000018,15,3,0,1,0,1,1,1
2320,768124,7060.50500000129,15,4,0,0,1,1,0.666666666666667,1
2324,768124,10200.2749999992,15,5,0,0,1,1,0.75,1
2328,768124,24055.8400000009,15,6,0,0,0,1,0.8,1
2332,768124,8636.61499999944,15,7,0,1,0,1,0.666666666666667,1
2336,768124,7242.4949999986,20,8,0,0,0,1,0.571428571428571,1
2340,768124,8884.49500000206,20,9,0,0,1,1,0.5,NaN
2344,768124,8906.18499999982,20,10,0,1,1,1,0.555555555555556,1
2349,768134,7606.72000003979,60,0,0,3,3,1,NaN,NaN
2354,768134,7157.3549999739,50,1,0,0,0,1,NaN,NaN
2358,768134,6266.65499998489,40,2,0,1,0,1,0,0
2362,768134,4476.97999997763,50,3,0,1,1,1,0,0
2366,768134,3413.31999999238,45,4,0,1,0,1,0.333333333333333,0
2370,768134,3075.1450000098,50,5,0,1,1,1,0.25,0
2374,768134,7436.41500000376,60,6,0,0,1,1,0.4,0
2378,768134,3818.11499997275,50,7,0,0,0,1,0.5,NaN
2382,768134,3959.05000000494,55,8,0,0,1,1,0.428571428571429,0
2386,768134,3974.44499999983,60,9,0,0,1,1,0.5,NaN
2390,768134,2714.38499999931,70,10,0,1,1,1,0.555555555555556,1
2441,768142,18618.0300000001,60,0,0,3,3,1,NaN,NaN
2446,768142,13664.3300000001,60,1,0,0,1,1,NaN,NaN
2450,768142,8553.05999999996,60,2,0,0,0,1,1,1
2454,768142,9094.31000000017,60,3,0,1,1,1,0.5,NaN
2458,768142,9886.71999999997,60,4,0,1,0,1,0.666666666666667,1
2462,768142,13358.5,55,5,0,1,0,1,0.5,NaN
2466,768142,8436.66000000008,55,6,0,1,1,1,0.4,0
2470,768142,8508.94500000004,55,7,0,0,1,1,0.5,NaN
2474,768142,6301.06000000001,55,8,0,1,1,1,0.571428571428571,1
2478,768142,9196.4300000002,55,9,0,0,1,1,0.625,1
2482,768142,7954.55500000002,52,10,0,0,0,1,0.666666666666667,1
2625,768146,24464.655000018,62,0,0,3,3,1,NaN,NaN
2630,768146,13896.1100000888,82,1,0,0,1,1,NaN,NaN
2634,768146,17969.4850000087,75,2,0,1,0,1,1,1
2638,768146,5982.09500010125,70,3,0,1,0,1,0.5,NaN
2642,768146,3807.01500014402,70,4,0,1,1,1,0.333333333333333,0
2646,768146,3980.99000006914,75,5,0,1,1,1,0.5,NaN
2650,768146,3070.3799999319,72,6,0,0,0,1,0.6,1
2654,768146,4547.58499981835,70,7,0,0,0,1,0.5,NaN
2658,768146,10375.4249999765,75,8,0,1,1,1,0.428571428571429,0
2662,768146,3620.68500020541,75,9,0,0,1,1,0.5,NaN
2666,768146,5468.93000020646,75,10,0,0,1,1,0.555555555555556,1
2487,768149,8145,67,0,0,3,3,1,NaN,NaN
2492,768149,3456,71,1,0,0,1,1,NaN,NaN
2496,768149,4390,58,2,0,1,0,1,1,1
2500,768149,4039,58,3,0,1,1,1,0.5,NaN
2504,768149,3539,70,4,0,0,1,1,0.666666666666667,1
2508,768149,4024,53,5,0,0,0,1,0.75,1
2512,768149,4476,69,6,0,0,1,1,0.6,1
2516,768149,5010.00000000001,71,7,0,1,1,1,0.666666666666667,1
2520,768149,2040,73,8,0,1,1,1,0.714285714285714,1
2524,768149,3229,64,9,0,1,0,1,0.75,1
2528,768149,3092.00000000001,57,10,0,0,0,1,0.666666666666667,1
2579,768154,11663.8299999759,1,0,0,3,3,1,NaN,NaN
2584,768154,6266.53500006068,43,1,0,1,1,1,NaN,NaN
2588,768154,5452.79999997001,14,2,0,0,0,1,1,1
2592,768154,4004.76000003982,15,3,0,0,1,1,0.5,NaN
2596,768154,3632.56499997806,21,4,0,1,1,1,0.666666666666667,1
2600,768154,2512.93999992777,25,5,0,0,1,1,0.75,1
2604,768154,3660.7499999227,24,6,0,1,1,1,0.8,1
2608,768154,2392.26500003133,29,7,0,0,1,1,0.833333333333333,1
2612,768154,3152.06499991473,20,8,0,1,0,1,0.857142857142857,1
2616,768154,6764.13499994669,13,9,0,0,0,1,0.75,1
2620,768154,3029.62499996647,10,10,0,1,0,1,0.666666666666667,1
2533,768159,13200.2049998846,50,0,0,3,3,1,NaN,NaN
2538,768159,10734.3550000805,40,1,0,1,0,1,NaN,NaN
2542,768159,6954.04500002041,55,2,0,1,1,1,0,0
2546,768159,6906.32000006735,35,3,0,0,0,1,0.5,NaN
2550,768159,6835.88000014424,25,4,0,0,0,1,0.333333333333333,0
2554,768159,5419.62499986403,45,5,0,0,1,1,0.25,0
2558,768159,6653.49499997683,60,6,0,1,1,1,0.4,0
2562,768159,4626.96500006132,75,7,0,0,1,1,0.5,NaN
2566,768159,5023.67500006221,80,8,0,0,1,1,0.571428571428571,1
2570,768159,3863.20499982685,85,9,0,1,1,1,0.625,1
2574,768159,6277.50000008382,55,10,0,1,0,1,0.666666666666667,1
2717,768165,9047.22999996739,50,0,0,3,3,1,NaN,NaN
2722,768165,6726.95999999996,50,1,0,0,1,1,NaN,NaN
2726,768165,11500.1749999938,50,2,0,1,0,1,1,1
2730,768165,13073.8499999861,60,3,0,1,1,1,0.5,NaN
2734,768165,5293.92999998527,62,4,0,0,1,1,0.666666666666667,1
2738,768165,5997.62500001816,70,5,0,1,1,1,0.75,1
2742,768165,4590.20500001498,65,6,0,1,0,1,0.8,1
2746,768165,4721.23500000453,70,7,0,0,1,1,0.666666666666667,1
2750,768165,9016.96999999695,65,8,0,0,0,1,0.714285714285714,1
2754,768165,4862.65500000445,60,9,0,0,0,1,0.625,1
2758,768165,4507.47499999125,70,10,0,1,1,1,0.555555555555556,1
2671,768172,73487.5750000356,60,0,0,3,3,1,NaN,NaN
2676,768172,4318.70000006165,68,1,0,0,1,1,NaN,NaN
2680,768172,3296.24000005424,60,2,0,1,0,1,1,1
2684,768172,2856.54499998782,55,3,0,0,0,1,0.5,NaN
2688,768172,6367.91499995161,46,4,0,1,0,1,0.333333333333333,0
2692,768172,3898.01500004251,55,5,0,1,1,1,0.25,0
2696,768172,2896.32000005804,60,6,0,1,1,1,0.4,0
2700,768172,2963.54999998584,72,7,0,1,1,1,0.5,NaN
2704,768172,3336.60000003874,80,8,0,0,1,1,0.571428571428571,1
2708,768172,3968.1049999781,65,9,0,0,0,1,0.625,1
2712,768172,2816.50000007357,75,10,0,0,1,1,0.555555555555556,1
2809,768178,38961.6000000096,45,0,0,3,3,1,NaN,NaN
2814,768178,33499.1000000009,35,1,0,1,1,1,NaN,NaN
2818,768178,19537.7000000008,37,2,0,0,0,1,1,1
2822,768178,40575.1000000018,41,3,0,0,1,1,0.5,NaN
2826,768178,13763.2000000012,41,4,0,1,1,1,0.666666666666667,1
2830,768178,14023.0999999912,26,5,0,1,0,1,0.75,1
2834,768178,12306.700000001,17,6,0,1,0,1,0.6,1
2838,768178,15895.3000000038,23,7,0,0,0,1,0.5,NaN
2842,768178,20865.5999999901,45,8,0,1,1,1,0.428571428571429,0
2846,768178,12689.6000000124,57,9,0,0,1,1,0.5,NaN
2850,768178,11424.4000000035,59,10,0,0,1,1,0.555555555555556,1
2763,768186,36213.9299999981,60,0,0,3,3,1,NaN,NaN
2768,768186,8689.54500000109,60,1,0,0,1,1,NaN,NaN
2772,768186,13526.114999986,40,2,0,0,0,1,1,1
2776,768186,14197.365,55,3,0,1,1,1,0.5,NaN
2780,768186,10654.8900000053,45,4,0,1,0,1,0.666666666666667,1
2784,768186,15100.8750000037,50,5,0,1,1,1,0.5,NaN
2788,768186,15857.3900000192,55,6,0,1,1,1,0.6,1
2792,768186,11014.6899999818,60,7,0,0,1,1,0.666666666666667,1
2796,768186,8119.18999999762,55,8,0,0,0,1,0.714285714285714,1
2800,768186,7492.12999999872,50,9,0,1,0,1,0.625,1
2804,768186,9469.24499998568,55,10,0,0,1,1,0.555555555555556,1
2947,768189,39646,70,0,0,3,3,1,NaN,NaN
2952,768189,9701,40,1,0,1,1,1,NaN,NaN
2956,768189,26858,70,2,0,1,0,1,1,1
2960,768189,16381,50,3,0,0,0,1,0.5,NaN
2964,768189,24589,80,4,0,1,1,1,0.333333333333333,0
2968,768189,17093,20,5,0,1,0,1,0.5,NaN
2972,768189,11098,40,6,0,0,0,1,0.4,0
2976,768189,7196,80,7,0,1,1,1,0.333333333333333,0
2980,768189,5886,90,8,0,0,1,1,0.428571428571429,0
2984,768189,4137,50,9,0,0,1,1,0.5,NaN
2988,768189,9145,60,10,0,0,1,1,0.555555555555556,1
2855,768197,10520.359999995,70,0,0,3,3,1,NaN,NaN
2860,768197,50794.8699999833,51,1,0,1,0,1,NaN,NaN
2864,768197,3731.36000000522,58,2,0,1,1,1,0,0
2868,768197,4076.44000000437,60,3,0,0,1,1,0.5,NaN
2872,768197,4361.05499998666,62,4,0,0,0,1,0.666666666666667,1
2876,768197,7215.10499998112,66,5,0,1,1,1,0.5,NaN
2880,768197,3710.67500000936,64,6,0,1,0,1,0.6,1
2884,768197,2853.47000000183,67,7,0,0,1,1,0.5,NaN
2888,768197,5176.45500000799,67,8,0,0,0,1,0.571428571428571,1
2892,768197,5585.06499999203,67,9,0,1,1,1,0.5,NaN
2896,768197,4747.36999999732,67,10,0,0,1,1,0.555555555555556,1
2901,768203,4658.3700000192,90,0,0,3,3,1,NaN,NaN
2906,768203,3887.4599999981,82,1,0,0,0,1,NaN,NaN
2910,768203,1988.94499999005,88,2,0,0,1,1,0,0
2914,768203,5056.26000001212,94,3,0,1,1,1,0.5,NaN
2918,768203,2314.45999999414,91,4,0,0,0,1,0.666666666666667,1
2922,768203,2654.73499998916,93,5,0,1,1,1,0.5,NaN
2926,768203,2075.82999998704,94,6,0,1,1,1,0.6,1
2930,768203,1953.58000000124,98,7,0,0,1,1,0.666666666666667,1
2934,768203,2222.26500001852,94,8,0,1,0,1,0.714285714285714,1
2938,768203,2038.36499998579,93,9,0,1,0,1,0.625,1
2942,768203,2026.18999997503,94,10,0,0,1,1,0.555555555555556,1
2993,768211,14469.6450000047,50,0,0,3,3,1,NaN,NaN
2998,768211,8097.19000000041,50,1,0,0,1,1,NaN,NaN
3002,768211,8303.63000000943,50,2,0,1,0,1,1,1
3006,768211,7465.30999999959,50,3,0,1,1,1,0.5,NaN
3010,768211,5344.16999999667,50,4,0,0,0,1,0.666666666666667,1
3014,768211,6267.94000001973,50,5,0,1,1,1,0.5,NaN
3018,768211,5140.81499999156,50,6,0,0,0,1,0.6,1
3022,768211,4762.63499999186,50,7,0,1,1,1,0.5,NaN
3026,768211,4251.51000000187,50,8,0,0,1,1,0.571428571428571,1
3030,768211,3856.85000001104,50,9,0,0,1,1,0.625,1
3034,768211,3938.29999997979,50,10,0,1,0,1,0.666666666666667,1
3039,768213,17414.8000000278,60,0,0,3,3,1,NaN,NaN
3044,768213,6776.60000009928,60,1,0,0,1,1,NaN,NaN
3048,768213,6583.70000007562,60,2,0,1,1,1,1,1
3052,768213,15040.2000000468,60,3,0,0,1,1,1,1
3056,768213,7937.2999999905,60,4,0,0,0,1,1,1
3060,768213,9689.09999995958,60,5,0,1,0,1,0.75,1
3064,768213,3954.90000001155,60,6,0,0,0,1,0.6,1
3068,768213,1938.300000038,60,7,0,0,1,1,0.5,NaN
3072,768213,2991.90000002272,60,8,0,1,1,1,0.571428571428571,1
3076,768213,2160.49999999814,60,9,0,1,0,1,0.625,1
3080,768213,3791.39999998733,60,10,0,1,1,1,0.555555555555556,1
3085,768215,22391,30,0,0,3,3,1,NaN,NaN
3090,768215,13804,30,1,0,0,0,1,NaN,NaN
3094,768215,16697,35,2,0,1,1,1,0,0
3098,768215,4293,40,3,0,1,1,1,0.5,NaN
3102,768215,9073,35,4,0,0,0,1,0.666666666666667,1
3106,768215,4500,29,5,0,1,0,1,0.5,NaN
3110,768215,8619,40,6,0,0,1,1,0.4,0
3114,768215,5626.99999999999,50,7,0,1,1,1,0.5,NaN
3118,768215,6402,50,8,0,0,1,1,0.571428571428571,1
3122,768215,3241,61,9,0,0,1,1,0.625,1
3126,768215,7117,57,10,0,1,0,1,0.666666666666667,1
3131,768221,14970.5999999987,50,0,0,3,3,1,NaN,NaN
3136,768221,5274.99999999964,24,1,0,0,0,1,NaN,NaN
3140,768221,3409.69999999834,55,2,0,1,1,1,0,0
3144,768221,4302.40000000049,77,3,0,1,1,1,0.5,NaN
3148,768221,2462.30000000105,84,4,0,0,1,1,0.666666666666667,1
3152,768221,2362.99999999937,92,5,0,0,1,1,0.75,1
3156,768221,3245.70000000131,73,6,0,1,0,1,0.8,1
3160,768221,2118.9000000013,87,7,0,1,1,1,0.666666666666667,1
3164,768221,3774.49999999953,63,8,0,0,0,1,0.714285714285714,1
3168,768221,2775.00000000146,51,9,0,1,0,1,0.625,1
3172,768221,2401.39999999883,67,10,0,0,1,1,0.555555555555556,1
3316,768225,24399.9100000001,16,0,0,3,3,1,NaN,NaN
3321,768225,7096.37999999541,15,1,0,0,1,1,NaN,NaN
3325,768225,6607.305000005,14,2,0,1,1,1,1,1
3329,768225,4355.73500000464,17,3,0,0,0,1,1,1
3333,768225,3231.76499999681,15,4,0,0,0,1,0.666666666666667,1
3337,768225,6270.41000000463,15,5,0,0,1,1,0.5,NaN
3341,768225,4230.31499999342,15,6,0,1,0,1,0.6,1
3345,768225,6085.80000000075,15,7,0,1,1,1,0.5,NaN
3349,768225,4667.8150000007,15,8,0,0,1,1,0.571428571428571,1
3353,768225,4333.18000000145,15,9,0,1,0,1,0.625,1
3357,768225,3577.02499999868,15,10,0,1,1,1,0.555555555555556,1
3177,768229,11787.4099999899,50,0,0,3,3,1,NaN,NaN
3182,768229,8060.13999998686,50,1,0,0,1,1,NaN,NaN
3186,768229,4858.69999998249,50,2,0,1,0,1,1,1
3190,768229,4750.02500001574,50,3,0,1,0,1,0.5,NaN
3194,768229,5192.30500000413,50,4,0,1,1,1,0.333333333333333,0
3198,768229,2837.61500002583,59,5,0,0,1,1,0.5,NaN
3202,768229,6020.59999998892,60,6,0,1,1,1,0.6,1
3206,768229,3807.54499998875,50,7,0,0,0,1,0.666666666666667,1
3210,768229,5210.06000001216,40,8,0,0,0,1,0.571428571428571,1
3214,768229,4062.39999999525,50,9,0,1,1,1,0.5,NaN
3218,768229,5080.39000001736,70,10,0,0,1,1,0.555555555555556,1
3223,768230,16466.9449999928,60,0,0,3,3,1,NaN,NaN
3228,768230,13702.7300000191,60,1,0,0,1,1,NaN,NaN
3232,768230,5626.79000012577,54,2,0,1,0,1,1,1
3236,768230,4906.61500021815,50,3,0,1,1,1,0.5,NaN
3240,768230,5279.90500000305,42,4,0,0,0,1,0.666666666666667,1
3244,768230,5304.42499998026,48,5,0,1,1,1,0.5,NaN
3248,768230,5981.60000005737,42,6,0,1,0,1,0.6,1
3252,768230,4119.48000011034,45,7,0,0,1,1,0.5,NaN
3256,768230,4094.59000010975,52,8,0,0,1,1,0.571428571428571,1
3260,768230,4026.92999993451,44,9,0,0,0,1,0.625,1
3264,768230,3380.69999986328,50,10,0,1,1,1,0.555555555555556,1
3270,768233,50002,65,0,0,3,3,1,NaN,NaN
3275,768233,8007,65,1,0,1,1,1,NaN,NaN
3279,768233,14474,65,2,0,0,0,1,1,1
3283,768233,10610,65,3,0,0,0,1,0.5,NaN
3287,768233,88041,66,4,0,1,1,1,0.333333333333333,0
3291,768233,2422,66,5,0,1,0,1,0.5,NaN
3295,768233,2060,65,6,0,1,0,1,0.4,0
3299,768233,5317,63,7,0,0,1,1,0.333333333333333,0
3303,768233,2015,65,8,0,1,1,1,0.428571428571429,0
3307,768233,3682,72,9,0,0,1,1,0.5,NaN
3311,768233,2105.00000000003,78,10,0,0,1,1,0.555555555555556,1
3592,768250,23516.9050000259,50,0,0,3,3,1,NaN,NaN
3597,768250,15476.7850000062,52,1,0,0,0,1,NaN,NaN
3601,768250,8723.49000000395,51,2,0,1,0,1,0,0
3605,768250,8889.58499999717,52,3,0,0,1,1,0,0
3609,768250,10246.2899999809,52,4,0,0,1,1,0.333333333333333,0
3613,768250,6990.03500002436,55,5,0,1,1,1,0.5,NaN
3617,768250,7423.23000001488,53,6,0,1,0,1,0.6,1
3621,768250,7933.68499999633,54,7,0,1,1,1,0.5,NaN
3625,768250,11992.4850000534,53,8,0,0,0,1,0.571428571428571,1
3629,768250,16658.2500000368,54,9,0,1,1,1,0.5,NaN
3633,768250,6491.43000005279,53,10,0,0,1,1,0.555555555555556,1
3362,768253,12744.3849999981,65,0,0,3,3,1,NaN,NaN
3367,768253,10702.6299999852,65,1,0,0,1,1,NaN,NaN
3372,768253,5461.58000000287,66,2,0,1,1,1,1,1
3375,768253,5758.94999998854,66,3,0,1,1,1,1,1
3379,768253,5970.54499998922,65,4,0,1,0,1,1,1
3383,768253,11812.7549999917,65,5,0,0,0,1,0.75,1
3387,768253,6245.974999998,66,6,0,0,1,1,0.6,1
3391,768253,10040.1249999995,66,7,0,1,1,1,0.666666666666667,1
3395,768253,3401.595000003,65,8,0,0,0,1,0.714285714285714,1
3399,768253,3345.60500000953,65,9,0,0,1,1,0.625,1
3403,768253,7313.93999999273,64,10,0,1,0,1,0.666666666666667,1
3408,768260,5458.37000000006,55,0,0,3,3,1,NaN,NaN
3413,768260,6073.66500000012,58,1,0,0,1,1,NaN,NaN
3417,768260,7359.79500000008,52,2,0,1,0,1,1,1
3421,768260,3841.05999999997,48,3,0,1,0,1,0.5,NaN
3425,768260,6194.16000000001,44,4,0,0,0,1,0.333333333333333,0
3429,768260,4014.78999999995,50,5,0,0,1,1,0.25,0
3433,768260,3101.79999999992,43,6,0,0,0,1,0.4,0
3437,768260,5024.58500000012,50,7,0,1,1,1,0.333333333333333,0
3441,768260,4665.04000000009,54,8,0,1,1,1,0.428571428571429,0
3445,768260,3725.66499999994,60,9,0,0,1,1,0.5,NaN
3449,768260,3690.88000000011,65,10,0,1,1,1,0.555555555555556,1
3454,768264,7479.56500000146,52,0,0,3,3,1,NaN,NaN
3459,768264,3672.4200000026,59,1,0,1,1,1,NaN,NaN
3463,768264,4001.08999999065,62,2,0,1,1,1,1,1
3467,768264,3323.77500001166,55,3,0,1,0,1,1,1
3471,768264,5307.74000000383,54,4,0,0,0,1,0.666666666666667,1
3475,768264,3480.78500000702,53,5,0,1,0,1,0.5,NaN
3479,768264,3361.66000000958,53,6,0,0,1,1,0.4,0
3483,768264,4131.00500000292,57,7,0,1,1,1,0.5,NaN
3487,768264,2746.33000000904,54,8,0,0,1,1,0.571428571428571,1
3491,768264,3182.22499999683,53,9,0,0,0,1,0.625,1
3495,768264,3603.95999999309,56,10,0,0,1,1,0.555555555555556,1
3500,768272,17688.8199999994,50,0,0,3,3,1,NaN,NaN
3505,768272,7008.98500000039,19,1,0,1,0,1,NaN,NaN
3509,768272,3163.29500000211,75,2,0,0,1,1,0,0
3513,768272,3242.08500000168,27,3,0,0,0,1,0.5,NaN
3517,768272,9321.22499999969,78,4,0,1,1,1,0.333333333333333,0
3521,768272,2113.18499999834,85,5,0,1,1,1,0.5,NaN
3525,768272,2015.39499999853,93,6,0,0,1,1,0.6,1
3529,768272,2425.61500000011,34,7,0,0,0,1,0.666666666666667,1
3533,768272,1529.59999999803,87,8,0,0,1,1,0.571428571428571,1
3537,768272,2153.46000000136,23,9,0,1,0,1,0.625,1
3541,768272,2292.6899999984,91,10,0,1,1,1,0.555555555555556,1
3638,768279,50722.2000000038,63,0,0,3,3,1,NaN,NaN
3643,768279,18840.5999999959,61,1,0,1,1,1,NaN,NaN
3647,768279,5633.49999999627,61,2,0,0,1,1,1,1
3651,768279,5636.49999999325,68,3,0,0,1,1,1,1
3655,768279,3407.09999999672,64,4,0,0,1,1,1,1
3659,768279,8461.30000000994,52,5,0,0,0,1,1,1
3663,768279,5548.09999999998,52,6,0,1,0,1,0.8,1
3667,768279,7293.20000000007,45,7,0,1,0,1,0.666666666666667,1
3671,768279,4051.39999999665,35,8,0,1,1,1,0.571428571428571,1
3675,768279,5903.20000000065,27,9,0,1,1,1,0.625,1
3679,768279,25385.8000000037,15,10,0,0,0,1,0.666666666666667,1
3546,768280,12517,41,0,0,3,3,1,NaN,NaN
3551,768280,2995,58,1,0,1,1,1,NaN,NaN
3555,768280,2127,51,2,0,1,0,1,1,1
3559,768280,2027,66,3,0,1,1,1,0.5,NaN
3563,768280,2388,52,4,0,0,0,1,0.666666666666667,1
3567,768280,1812.99999999999,67,5,0,0,1,1,0.5,NaN
3571,768280,2172,52,6,0,0,0,1,0.6,1
3575,768280,2143,50,7,0,1,0,1,0.5,NaN
3579,768280,2107.99999999999,58,8,0,1,1,1,0.428571428571429,0
3583,768280,2200,62,9,0,0,1,1,0.5,NaN
3587,768280,1736,71,10,0,0,1,1,0.555555555555556,1
3776,768291,10251,61,0,0,3,3,1,NaN,NaN
3781,768291,5196,14,1,0,0,0,1,NaN,NaN
3785,768291,9347.99999999999,59,2,0,1,1,1,0,0
3789,768291,5220,61,3,0,0,1,1,0.5,NaN
3793,768291,3944,12,4,0,1,0,1,0.666666666666667,1
3797,768291,3023,61,5,0,1,1,1,0.5,NaN
3801,768291,4399,59,6,0,1,1,1,0.6,1
3805,768291,4419,62,7,0,0,1,1,0.666666666666667,1
3809,768291,3158,63,8,0,0,1,1,0.714285714285714,1
3813,768291,5203.00000000001,18,9,0,0,0,1,0.75,1
3817,768291,3528,14,10,0,1,0,1,0.666666666666667,1
3730,768293,21368.0549999699,50,0,0,3,3,1,NaN,NaN
3735,768293,10090.9400000237,57,1,0,0,1,1,NaN,NaN
3739,768293,7931.0599998571,50,2,0,1,0,1,1,1
3743,768293,5658.81500020623,32,3,0,0,0,1,0.5,NaN
3747,768293,22107.2300001979,44,4,0,1,1,1,0.333333333333333,0
3751,768293,3283.9949997142,59,5,0,1,1,1,0.5,NaN
3755,768293,5100.55999970064,63,6,0,0,1,1,0.6,1
3759,768293,2676.11500015482,47,7,0,0,0,1,0.666666666666667,1
3763,768293,12324.9050001614,64,8,0,1,1,1,0.571428571428571,1
3767,768293,4587.64499984682,67,9,0,0,1,1,0.625,1
3771,768293,5812.11999990046,56,10,0,1,0,1,0.666666666666667,1
3684,768296,20122,24,0,0,3,3,1,NaN,NaN
3689,768296,4754,12,1,0,0,0,1,NaN,NaN
3693,768296,3487,24,2,0,1,1,1,0,0
3697,768296,3569,34,3,0,1,1,1,0.5,NaN
3701,768296,3346,32,4,0,0,0,1,0.666666666666667,1
3705,768296,2963.99999999999,32,5,0,1,1,1,0.5,NaN
3709,768296,2634,37,6,0,0,1,1,0.6,1
3713,768296,4324,48,7,0,0,1,1,0.666666666666667,1
3717,768296,3128,41,8,0,1,0,1,0.714285714285714,1
3721,768296,2443,40,9,0,1,0,1,0.625,1
3725,768296,2211,41,10,0,0,1,1,0.555555555555556,1
3822,768303,11875.950000016,35,0,0,3,3,1,NaN,NaN
3827,768303,11971.3749999646,31,1,0,0,0,1,NaN,NaN
3831,768303,6518.65999982692,35,2,0,1,1,1,0,0
3835,768303,6581.5949998796,36,3,0,0,1,1,0.5,NaN
3839,768303,7289.59499998018,34,4,0,0,0,1,0.666666666666667,1
3843,768303,6925.65499991179,37,5,0,0,1,1,0.5,NaN
3847,768303,5396.7699999921,35,6,0,1,0,1,0.6,1
3851,768303,5718.41500001028,38,7,0,1,1,1,0.5,NaN
3855,768303,4830.77499992214,39,8,0,1,1,1,0.571428571428571,1
3859,768303,6976.54499998316,36,9,0,1,0,1,0.625,1
3863,768303,5182.73999984376,41,10,0,0,1,1,0.555555555555556,1
3868,768308,15467.3000000039,50,0,0,3,3,1,NaN,NaN
3873,768308,10184.9000000075,55,1,0,1,1,1,NaN,NaN
3877,768308,6309.09999999858,50,2,0,0,0,1,1,1
3881,768308,6139.20000000508,53,3,0,0,1,1,0.5,NaN
3885,768308,7477.89999999804,55,4,0,1,1,1,0.666666666666667,1
3889,768308,8016.90000000235,58,5,0,1,1,1,0.75,1
3893,768308,5095.49999999581,54,6,0,1,0,1,0.8,1
3897,768308,5357.29999998875,50,7,0,1,0,1,0.666666666666667,1
3901,768308,4685.89999999676,52,8,0,0,1,1,0.571428571428571,1
3905,768308,4553.39999998978,53,9,0,0,1,1,0.625,1
3909,768308,3843.60000000743,51,10,0,0,0,1,0.666666666666667,1
3960,768315,21671.2449999995,80,0,0,3,3,1,NaN,NaN
3965,768315,11526.7100000001,50,1,0,0,1,1,NaN,NaN
3969,768315,6890.2850000004,50,2,0,1,1,1,1,1
3973,768315,6817.95000000056,50,3,0,0,1,1,1,1
3977,768315,8568.96500000039,50,4,0,0,0,1,1,1
3981,768315,5043.44000000037,50,5,0,1,0,1,0.75,1
3985,768315,5986.42999999992,50,6,0,1,0,1,0.6,1
3989,768315,4895.37500000006,50,7,0,0,1,1,0.5,NaN
3993,768315,4699.84000000021,50,8,0,1,1,1,0.571428571428571,1
3997,768315,5735.92999999983,50,9,0,1,1,1,0.625,1
4001,768315,4062.22499999969,50,10,0,0,0,1,0.666666666666667,1
3914,768317,23067,51,0,0,3,3,1,NaN,NaN
3919,768317,5618,50,1,0,1,0,1,NaN,NaN
3923,768317,5045.00000000001,50,2,0,1,1,1,0,0
3927,768317,7878,49,3,0,0,0,1,0.5,NaN
3931,768317,8145,49,4,0,0,1,1,0.333333333333333,0
3935,768317,1998,49,5,0,0,1,1,0.5,NaN
3939,768317,1846,49,6,0,1,1,1,0.6,1
3943,768317,1652,51,7,0,0,0,1,0.666666666666667,1
3947,768317,1718,51,8,0,1,0,1,0.571428571428571,1
3951,768317,2228,47,9,0,1,1,1,0.5,NaN
3955,768317,1600,49,10,0,0,1,1,0.555555555555556,1
